CASE_ID,age,income,household_
000030348,25to44,less75k,0
000030374,25to44,75to100k,0
000030405,25to44,100to150k,0
000030409,25to44,150kplus,0
000030421,45to54,less75k,0
000030436,45to54,less75k,0
000030439,45to54,less75k,0
000030445,45to54,75to100k,0
000030465,45to54,150kplus,0
000030473,55to64,less75k,0
000030485,55to64,less75k,0
000030493,55to64,less75k,0
000030504,55to64,100to150k,0
000030530,65plus,less75k,0
000030532,65plus,less75k,0
000030548,65plus,less75k,0
000030564,65plus,100to150k,0
000030577,65plus,150kplus,0
000030595,25to44,less75k,1
000030620,45to54,75to100k,1
000030627,55to64,less75k,1
000030634,55to64,75to100k,1
000030636,55to64,100to150k,1
000030676,25to44,100to150k,1
000030681,45to54,less75k,1
000030686,45to54,75to100k,1
000030710,65plus,less75k,1
000030715,65plus,100to150k,1
000013222,25to44,less75k,0
000013240,25to44,100to150k,0
000013266,45to54,less75k,0
000013291,45to54,150kplus,0
000013346,65plus,less75k,0
000013363,65plus,75to100k,0
000013372,65plus,75to100k,0
000013425,25to44,75to100k,0
000013429,25to44,75to100k,0
000013455,25to44,150kplus,0
000013517,45to54,100to150k,0
000013558,55to64,less75k,0
000013602,55to64,100to150k,0
000013678,65plus,75to100k,0
000013744,65plus,150kplus,0
000013803,65plus,less75k,1
000013812,65plus,75to100k,1
000013817,65plus,100to150k,1
000013830,25to44,75to100k,1
000030669,25to44,less75k,1
000041111,45to54,150kplus,0
000041294,55to64,75to100k,0
000041473,25to44,less75k,1
000041507,45to54,100to150k,1
000041532,55to64,100to150k,1
000041599,55to64,100to150k,1
000010259,25to44,less75k,0
000010269,25to44,100to150k,0
000010280,45to54,less75k,0
000010305,55to64,75to100k,0
000010309,55to64,100to150k,0
000010310,55to64,100to150k,0
000010365,25to44,75to100k,0
000010380,25to44,100to150k,0
000010397,25to44,150kplus,0
000010398,25to44,150kplus,0
000010410,45to54,less75k,0
000010429,45to54,100to150k,0
000010431,45to54,100to150k,0
000010454,55to64,less75k,0
000010477,55to64,100to150k,0
000010489,55to64,100to150k,0
000010504,55to64,150kplus,0
000010523,65plus,less75k,0
000010548,65plus,100to150k,0
000010591,25to44,100to150k,1
000010635,55to64,100to150k,1
000010643,55to64,150kplus,1
000010652,65plus,75to100k,1
000010667,65plus,150kplus,1
000010671,25to44,less75k,1
000010677,25to44,100to150k,1
000010686,45to54,less75k,1
000010696,45to54,150kplus,1
000010709,55to64,100to150k,1
000010716,55to64,100to150k,1
000010733,65plus,100to150k,1
000010751,25to44,100to150k,1
000033240,25to44,150kplus,0
000033407,65plus,75to100k,0
000033595,65plus,100to150k,1
000033789,55to64,less75k,1
000054320,25to44,150kplus,1
000054360,55to64,150kplus,1
000033835,25to44,100to150k,0
000006773,65plus,less75k,1
000034567,25to44,less75k,0
000034647,65plus,less75k,0
000034801,65plus,less75k,0
000032456,55to64,75to100k,0
000032482,65plus,less75k,0
000032542,55to64,100to150k,1
000032565,25to44,100to150k,1
000032604,45to54,less75k,1
000032626,65plus,100to150k,1
000002871,25to44,150kplus,0
000002905,45to54,100to150k,0
000002915,45to54,150kplus,0
000002936,55to64,less75k,0
000002958,55to64,75to100k,0
000002966,55to64,100to150k,0
000003035,65plus,100to150k,0
000003054,65plus,150kplus,0
000003076,25to44,100to150k,0
000003115,45to54,less75k,0
000003128,45to54,75to100k,0
000003165,45to54,150kplus,0
000003190,55to64,less75k,0
000003326,65plus,100to150k,0
000003415,55to64,100to150k,1
000003532,55to64,150kplus,1
000003603,65plus,150kplus,1
000003638,65plus,less75k,1
000032677,45to54,150kplus,0
000032886,65plus,75to100k,0
000033040,25to44,150kplus,1
000033072,65plus,150kplus,1
000065635,55to64,100to150k,0
000065660,65plus,less75k,0
000065705,45to54,100to150k,0
000065847,55to64,100to150k,1
000065863,65plus,less75k,1
000065920,45to54,less75k,1
000065921,45to54,75to100k,1
000013988,25to44,less75k,0
000014364,25_below,less75k,1
000014447,25to44,less75k,1
000014482,65plus,75to100k,1
000014523,65plus,less75k,1
000014028,45to54,less75k,0
000014159,25_below,less75k,0
000014479,65plus,less75k,1
000014486,65plus,100to150k,1
000014049,45to54,100to150k,0
000014324,65plus,less75k,0
000014484,65plus,75to100k,1
000022241,55to64,less75k,0
000022127,65plus,150kplus,0
000072022,45to54,150kplus,0
000030522,65plus,less75k,0
000030100,25to44,less75k,0
000030236,55to64,less75k,0
000030303,65plus,100to150k,0
000030337,25to44,less75k,0
000030491,55to64,less75k,0
000030529,65plus,less75k,0
000030567,65plus,100to150k,0
000030675,25to44,100to150k,1
000042797,55to64,75to100k,0
000042881,65plus,100to150k,0
000043203,65plus,75to100k,1
000043274,25to44,150kplus,1
000077960,55to64,150kplus,0
000077997,55to64,less75k,0
000037954,45to54,150kplus,0
000038220,65plus,75to100k,1
000038222,65plus,75to100k,1
000038251,65plus,less75k,1
000037934,45to54,less75k,0
000038137,65plus,75to100k,0
000038212,55to64,150kplus,1
000016600,55to64,75to100k,0
000079161,25to44,75to100k,0
000079170,25to44,150kplus,0
000079229,55to64,75to100k,0
000079242,55to64,150kplus,0
000079262,65plus,less75k,0
000079269,65plus,75to100k,0
000079298,65plus,150kplus,0
000079324,45to54,less75k,0
000079327,45to54,75to100k,0
000079328,45to54,75to100k,0
000079362,65plus,75to100k,0
000079370,65plus,150kplus,0
000079384,25to44,less75k,1
000079403,45to54,less75k,1
000079415,45to54,150kplus,1
000079425,55to64,100to150k,1
000079431,65plus,less75k,1
000079432,65plus,less75k,1
000079455,65plus,150kplus,1
000079466,25to44,less75k,1
000079467,25to44,75to100k,1
000079481,55to64,100to150k,1
000079484,65plus,less75k,1
000034585,25to44,75to100k,0
000034595,25to44,100to150k,0
000034601,25to44,150kplus,0
000073724,45to54,less75k,0
000073731,45to54,100to150k,0
000073734,55to64,less75k,0
000073771,45to54,100to150k,1
000073803,55to64,150kplus,1
000040520,25to44,75to100k,0
000040524,25to44,100to150k,0
000040527,25to44,100to150k,0
000040528,25to44,100to150k,0
000040529,25to44,100to150k,0
000040567,55to64,less75k,0
000040574,55to64,75to100k,0
000040577,55to64,100to150k,0
000040578,55to64,100to150k,0
000040583,55to64,100to150k,0
000040601,65plus,75to100k,0
000040611,65plus,100to150k,0
000040614,65plus,150kplus,0
000040615,65plus,150kplus,0
000040623,25to44,less75k,0
000040626,25to44,less75k,0
000040627,25to44,less75k,0
000040630,25to44,less75k,0
000040638,25to44,75to100k,0
000040639,25to44,75to100k,0
000040646,25to44,100to150k,0
000040648,25to44,100to150k,0
000040649,25to44,100to150k,0
000040659,25to44,150kplus,0
000040661,25to44,150kplus,0
000040662,25to44,150kplus,0
000040666,25to44,150kplus,0
000040676,45to54,less75k,0
000040681,45to54,less75k,0
000040685,45to54,less75k,0
000040698,45to54,100to150k,0
000040706,45to54,100to150k,0
000040710,45to54,100to150k,0
000040711,45to54,100to150k,0
000040718,45to54,150kplus,0
000040777,55to64,150kplus,0
000040783,65plus,less75k,0
000040785,65plus,less75k,0
000040787,65plus,less75k,0
000040788,65plus,less75k,0
000040797,65plus,less75k,0
000040800,65plus,less75k,0
000040802,65plus,less75k,0
000040814,65plus,100to150k,0
000040816,65plus,100to150k,0
000040826,65plus,100to150k,0
000040839,65plus,150kplus,0
000040868,45to54,75to100k,1
000040874,45to54,100to150k,1
000040881,45to54,150kplus,1
000040882,55to64,less75k,1
000040885,55to64,less75k,1
000040887,55to64,less75k,1
000040888,55to64,less75k,1
000040890,55to64,75to100k,1
000040893,55to64,100to150k,1
000040894,55to64,100to150k,1
000040899,55to64,150kplus,1
000040904,65plus,less75k,1
000040908,65plus,less75k,1
000040911,65plus,75to100k,1
000040920,65plus,150kplus,1
000040926,25to44,less75k,1
000040939,25to44,150kplus,1
000040952,45to54,75to100k,1
000040959,45to54,100to150k,1
000040961,45to54,100to150k,1
000040964,45to54,150kplus,1
000040977,55to64,75to100k,1
000040996,65plus,less75k,1
000041005,65plus,100to150k,1
000041008,65plus,100to150k,1
000041018,25to44,100to150k,1
000041024,55to64,less75k,1
000041034,25to44,100to150k,1
000041039,45to54,150kplus,1
000041049,25to44,75to100k,1
000041050,25to44,100to150k,1
000041056,55to64,less75k,1
000062207,25to44,less75k,0
000062354,55to64,less75k,0
000062394,65plus,100to150k,0
000044938,25to44,100to150k,0
000055621,25to44,less75k,0
000055622,25to44,less75k,0
000055623,25to44,less75k,0
000055624,25to44,less75k,0
000055625,25to44,less75k,0
000055626,25to44,less75k,0
000055627,25to44,less75k,0
000055629,25to44,less75k,0
000055630,25to44,less75k,0
000055631,25to44,less75k,0
000055632,25to44,less75k,0
000055633,25to44,less75k,0
000055635,25to44,less75k,0
000055636,25to44,less75k,0
000055637,25to44,75to100k,0
000055639,25to44,75to100k,0
000055640,25to44,100to150k,0
000055642,25to44,100to150k,0
000055644,25to44,100to150k,0
000055645,25to44,100to150k,0
000055646,25to44,100to150k,0
000055647,25to44,100to150k,0
000055648,25to44,100to150k,0
000055651,25to44,150kplus,0
000055652,45to54,less75k,0
000055653,45to54,less75k,0
000055654,45to54,less75k,0
000055656,45to54,less75k,0
000055658,45to54,less75k,0
000055659,45to54,less75k,0
000055660,45to54,less75k,0
000055662,45to54,less75k,0
000055664,45to54,less75k,0
000055665,45to54,less75k,0
000055667,45to54,less75k,0
000055668,45to54,less75k,0
000055669,45to54,less75k,0
000055670,45to54,less75k,0
000055671,45to54,less75k,0
000055673,45to54,less75k,0
000055675,45to54,less75k,0
000055676,45to54,less75k,0
000055678,45to54,less75k,0
000055679,45to54,less75k,0
000055681,45to54,75to100k,0
000055683,45to54,75to100k,0
000055685,45to54,100to150k,0
000055686,45to54,100to150k,0
000055691,45to54,100to150k,0
000055692,45to54,100to150k,0
000055695,45to54,100to150k,0
000055697,45to54,100to150k,0
000055698,45to54,100to150k,0
000055700,45to54,100to150k,0
000055701,45to54,100to150k,0
000055702,45to54,150kplus,0
000055703,45to54,150kplus,0
000055704,45to54,150kplus,0
000055705,45to54,150kplus,0
000055706,45to54,150kplus,0
000055707,55to64,less75k,0
000055709,55to64,less75k,0
000055710,55to64,less75k,0
000055711,55to64,less75k,0
000055712,55to64,less75k,0
000055715,55to64,less75k,0
000055716,55to64,less75k,0
000055717,55to64,less75k,0
000055719,55to64,less75k,0
000055721,55to64,less75k,0
000055723,55to64,75to100k,0
000055724,55to64,75to100k,0
000055725,55to64,75to100k,0
000055726,55to64,100to150k,0
000055727,55to64,100to150k,0
000055728,55to64,100to150k,0
000055729,55to64,100to150k,0
000055730,55to64,100to150k,0
000055731,55to64,100to150k,0
000055732,55to64,100to150k,0
000055733,55to64,100to150k,0
000055734,55to64,100to150k,0
000055735,55to64,100to150k,0
000055736,55to64,150kplus,0
000055738,55to64,150kplus,0
000055739,65plus,less75k,0
000055741,65plus,less75k,0
000055742,65plus,less75k,0
000055743,65plus,less75k,0
000055744,65plus,less75k,0
000055745,65plus,less75k,0
000055746,65plus,less75k,0
000055748,65plus,less75k,0
000055750,65plus,less75k,0
000055752,65plus,less75k,0
000055753,65plus,less75k,0
000055756,65plus,less75k,0
000055757,65plus,less75k,0
000055758,65plus,less75k,0
000055760,65plus,less75k,0
000055762,65plus,less75k,0
000055763,65plus,less75k,0
000055765,65plus,less75k,0
000055766,65plus,less75k,0
000055767,65plus,less75k,0
000055768,65plus,75to100k,0
000055769,65plus,75to100k,0
000055771,65plus,75to100k,0
000055772,65plus,75to100k,0
000055773,65plus,100to150k,0
000055774,65plus,100to150k,0
000055777,65plus,100to150k,0
000055778,65plus,100to150k,0
000055779,65plus,100to150k,0
000055780,65plus,100to150k,0
000055782,65plus,100to150k,0
000055784,65plus,100to150k,0
000055785,65plus,100to150k,0
000055786,65plus,100to150k,0
000055787,65plus,100to150k,0
000055788,65plus,100to150k,0
000055790,65plus,150kplus,0
000055792,65plus,150kplus,0
000055793,65plus,150kplus,0
000055794,65plus,150kplus,0
000055796,25to44,less75k,0
000055797,25to44,less75k,0
000055798,25to44,less75k,0
000055799,25to44,less75k,0
000055800,25to44,less75k,0
000055801,25to44,less75k,0
000055802,25to44,less75k,0
000055803,25to44,less75k,0
000055804,25to44,less75k,0
000055805,25to44,less75k,0
000055806,25to44,less75k,0
000055809,25to44,less75k,0
000055810,25to44,75to100k,0
000055811,25to44,75to100k,0
000055812,25to44,75to100k,0
000055813,25to44,100to150k,0
000055814,25to44,100to150k,0
000055816,25to44,100to150k,0
000055817,25to44,100to150k,0
000055818,25to44,100to150k,0
000055819,25to44,100to150k,0
000055822,25to44,150kplus,0
000055823,25to44,150kplus,0
000055825,45to54,less75k,0
000055828,45to54,less75k,0
000055829,45to54,less75k,0
000055831,45to54,less75k,0
000055832,45to54,less75k,0
000055833,45to54,less75k,0
000055835,45to54,less75k,0
000055836,45to54,less75k,0
000055838,45to54,less75k,0
000055839,45to54,less75k,0
000055840,45to54,less75k,0
000055842,45to54,less75k,0
000055843,45to54,less75k,0
000055844,45to54,less75k,0
000055845,45to54,less75k,0
000055846,45to54,less75k,0
000055849,45to54,less75k,0
000055850,45to54,less75k,0
000055853,45to54,75to100k,0
000055854,45to54,75to100k,0
000055855,45to54,75to100k,0
000055856,45to54,75to100k,0
000055857,45to54,100to150k,0
000055859,45to54,100to150k,0
000055861,45to54,100to150k,0
000055862,45to54,100to150k,0
000055863,45to54,100to150k,0
000055865,45to54,100to150k,0
000055866,45to54,100to150k,0
000055867,45to54,100to150k,0
000055868,45to54,100to150k,0
000055869,45to54,100to150k,0
000055870,45to54,100to150k,0
000055871,45to54,100to150k,0
000055872,45to54,100to150k,0
000055873,45to54,150kplus,0
000055874,45to54,150kplus,0
000055877,45to54,150kplus,0
000055878,55to64,less75k,0
000055879,55to64,less75k,0
000055880,55to64,less75k,0
000055882,55to64,less75k,0
000055884,55to64,less75k,0
000055885,55to64,less75k,0
000055888,55to64,less75k,0
000055889,55to64,less75k,0
000055891,55to64,less75k,0
000055892,55to64,less75k,0
000055893,55to64,75to100k,0
000055895,55to64,75to100k,0
000055896,55to64,100to150k,0
000055898,55to64,100to150k,0
000055900,55to64,100to150k,0
000055902,55to64,100to150k,0
000055903,55to64,100to150k,0
000055904,55to64,100to150k,0
000055905,55to64,150kplus,0
000055906,55to64,150kplus,0
000055909,65plus,less75k,0
000055910,65plus,less75k,0
000055911,65plus,less75k,0
000055913,65plus,less75k,0
000055914,65plus,less75k,0
000055915,65plus,less75k,0
000055916,65plus,less75k,0
000055917,65plus,less75k,0
000055918,65plus,less75k,0
000055920,65plus,less75k,0
000055921,65plus,less75k,0
000055922,65plus,less75k,0
000055923,65plus,less75k,0
000055925,65plus,less75k,0
000055926,65plus,less75k,0
000055927,65plus,less75k,0
000055928,65plus,less75k,0
000055929,65plus,less75k,0
000055930,65plus,less75k,0
000055932,65plus,less75k,0
000055933,65plus,less75k,0
000055934,65plus,less75k,0
000055935,65plus,less75k,0
000055936,65plus,75to100k,0
000055937,65plus,75to100k,0
000055939,65plus,75to100k,0
000055941,65plus,100to150k,0
000055942,65plus,100to150k,0
000055943,65plus,100to150k,0
000055944,65plus,100to150k,0
000055945,65plus,100to150k,0
000055946,65plus,100to150k,0
000055948,65plus,100to150k,0
000055949,65plus,100to150k,0
000055950,65plus,100to150k,0
000055954,65plus,100to150k,0
000055956,65plus,100to150k,0
000055958,65plus,150kplus,0
000055959,65plus,150kplus,0
000055960,65plus,150kplus,0
000055963,25to44,less75k,1
000055964,25to44,less75k,1
000055965,25to44,less75k,1
000055966,25to44,less75k,1
000055967,25to44,less75k,1
000055968,25to44,less75k,1
000055969,25to44,less75k,1
000055971,25to44,less75k,1
000055972,25to44,less75k,1
000055975,25to44,less75k,1
000055976,25to44,less75k,1
000055977,25to44,75to100k,1
000055978,25to44,75to100k,1
000055980,25to44,100to150k,1
000055981,25to44,100to150k,1
000055982,25to44,100to150k,1
000055983,25to44,100to150k,1
000055984,25to44,100to150k,1
000055988,25to44,100to150k,1
000055989,25to44,150kplus,1
000055990,25to44,150kplus,1
000055992,45to54,less75k,1
000055995,45to54,less75k,1
000055996,45to54,less75k,1
000055997,45to54,less75k,1
000055999,45to54,less75k,1
000056002,45to54,less75k,1
000056005,45to54,less75k,1
000056007,45to54,less75k,1
000056009,45to54,less75k,1
000056013,45to54,less75k,1
000056014,45to54,less75k,1
000056015,45to54,less75k,1
000056016,45to54,less75k,1
000056017,45to54,less75k,1
000056020,45to54,75to100k,1
000056021,45to54,75to100k,1
000056022,45to54,75to100k,1
000056023,45to54,75to100k,1
000056025,45to54,100to150k,1
000056026,45to54,100to150k,1
000056028,45to54,100to150k,1
000056029,45to54,100to150k,1
000056030,45to54,100to150k,1
000056031,45to54,100to150k,1
000056032,45to54,100to150k,1
000056033,45to54,100to150k,1
000056034,45to54,100to150k,1
000056035,45to54,100to150k,1
000056036,45to54,100to150k,1
000056037,45to54,100to150k,1
000056038,45to54,100to150k,1
000056041,45to54,150kplus,1
000056042,45to54,150kplus,1
000056043,45to54,150kplus,1
000056044,45to54,150kplus,1
000056046,55to64,less75k,1
000056047,55to64,less75k,1
000056048,55to64,less75k,1
000056049,55to64,less75k,1
000056050,55to64,less75k,1
000056051,55to64,less75k,1
000056052,55to64,less75k,1
000056055,55to64,less75k,1
000056056,55to64,less75k,1
000056057,55to64,less75k,1
000056058,55to64,less75k,1
000056059,55to64,less75k,1
000056060,55to64,less75k,1
000056062,55to64,75to100k,1
000056063,55to64,75to100k,1
000056064,55to64,75to100k,1
000056065,55to64,100to150k,1
000056066,55to64,100to150k,1
000056067,55to64,100to150k,1
000056068,55to64,100to150k,1
000056069,55to64,100to150k,1
000056070,55to64,100to150k,1
000056071,55to64,100to150k,1
000056073,55to64,100to150k,1
000056074,55to64,100to150k,1
000056076,55to64,150kplus,1
000056078,65plus,less75k,1
000056081,65plus,less75k,1
000056082,65plus,less75k,1
000056083,65plus,less75k,1
000056084,65plus,less75k,1
000056086,65plus,less75k,1
000056088,65plus,less75k,1
000056089,65plus,less75k,1
000056090,65plus,less75k,1
000056091,65plus,less75k,1
000056093,65plus,less75k,1
000056096,65plus,less75k,1
000056097,65plus,less75k,1
000056099,65plus,less75k,1
000056100,65plus,less75k,1
000056101,65plus,less75k,1
000056102,65plus,less75k,1
000056103,65plus,less75k,1
000056105,65plus,less75k,1
000056107,65plus,75to100k,1
000056108,65plus,75to100k,1
000056109,65plus,75to100k,1
000056110,65plus,75to100k,1
000056111,65plus,75to100k,1
000056113,65plus,100to150k,1
000056114,65plus,100to150k,1
000056116,65plus,100to150k,1
000056117,65plus,100to150k,1
000056118,65plus,100to150k,1
000056119,65plus,100to150k,1
000056120,65plus,100to150k,1
000056121,65plus,100to150k,1
000056122,65plus,100to150k,1
000056123,65plus,100to150k,1
000056124,65plus,100to150k,1
000056125,65plus,100to150k,1
000056128,65plus,100to150k,1
000056129,65plus,150kplus,1
000056130,65plus,150kplus,1
000056131,65plus,150kplus,1
000056132,65plus,150kplus,1
000056133,65plus,150kplus,1
000056134,25to44,less75k,1
000056140,25to44,less75k,1
000056141,25to44,less75k,1
000056142,25to44,75to100k,1
000056143,25to44,75to100k,1
000056144,25to44,100to150k,1
000056145,25to44,100to150k,1
000056147,25to44,100to150k,1
000056149,25to44,150kplus,1
000056151,45to54,less75k,1
000056152,45to54,less75k,1
000056154,45to54,less75k,1
000056155,45to54,less75k,1
000056156,45to54,less75k,1
